ID_Variable;QUOTE_DATE;SEASON;Quarter;MONTH;VEHICLE_YEAR;VEHICLE_MAKE;VEHICLE_MODEL;VEHICLE_TYPE;ANNUAL_KM;COMMUTE_DISTANCE;VEHICLE_USE;FSA_CODE;REGIONAL_AREA;MARITAL_STATUS;GENDER;MULTI_PRODUCT;YEARS_LICENSED;YEAR_OF_BIRTH;AGE;GENERATION;IS_BOUND;IS_BOUND_BINARY
40101205;28/12/2016;Winter;Q4;December;2015;CHEVROLET;CRUZE;CAR;20000;15;Commute;N2Z;Southwestern Ontario;Single;Male;No;12;1988;28;Gen Y;Not Bound;0
40101206;28/12/2016;Winter;Q4;December;2016;TOYOTA;CAMRY;CAR;10000;;Pleasure;M2N;Metropolitan Toronto;Married;Male;Yes;4;1953;63;Baby Boomers;Not Bound;0
40101207;28/12/2016;Winter;Q4;December;2011;SUBARU;IMPREZA;OTHERS;10000;80;Commute;N2J;Southwestern Ontario;Married;Male;Yes;15;1985;31;Gen Y;Not Bound;0
40101208;28/12/2016;Winter;Q4;December;2003;SUZUKI;AERIO;OTHERS;15000;10;Commute;K2L;Eastern Ontario;Single;Male;No;8;1991;25;Gen Y;Bound;1
40101209;28/12/2016;Winter;Q4;December;2012;FORD;MUSTANG;CAR;10000;94;Commute;A1V;Newfoundland and Labrador;Single;Female;Yes;18;1980;36;Gen Y;Bound;1
40101210;28/12/2016;Winter;Q4;December;2015;MITSUBISHI;LANCER;CAR;30000;50;Commute;B0T;Nova Scotia;Single;Male;No;5;1994;22;Gen Y;Not Bound;0
40101211;28/12/2016;Winter;Q4;December;2005;TOYOTA;YARIS;CAR;20000;10;Commute;B1M;Nova Scotia;Married;Male;Yes;56;1943;73;Traditionalist;Not Bound;0
40101212;28/12/2016;Winter;Q4;December;2002;DODGE;CARAVAN;VAN;20000;15;Commute;K0A;Eastern Ontario;Single;Female;Yes;38;1961;55;Baby Boomers;Not Bound;0
40101213;28/12/2016;Winter;Q4;December;2010;HONDA;CIVIC;CAR;8000;;Pleasure;M1C;Metropolitan Toronto;Married;Female;Yes;6;1976;40;Gen X;Not Bound;0
40101214;28/12/2016;Winter;Q4;December;2016;TOYOTA;SCION;SPORTS CAR;15000;10;Commute;K2B;Eastern Ontario;Single;Male;No;8;1991;25;Gen Y;Not Bound;0
40101215;28/12/2016;Winter;Q4;December;2004;JEEP;GRAND CHEROKEE ;CAR;10000;;Pleasure;N0H;Southwestern Ontario;Married;Male;Yes;48;1951;65;Baby Boomers;Bound;1
40101216;28/12/2016;Winter;Q4;December;2013;HYUNDAI;ELANTRA;CAR;12000;10;Commute;M1V;Metropolitan Toronto;Single;Male;Yes;6;1984;32;Gen Y;Not Bound;0
40101217;28/12/2016;Winter;Q4;December;2015;TOYOTA;RAV4;CAR;9000;5;Commute;N1E;Southwestern Ontario;Married;Male;Yes;31;1959;57;Baby Boomers;Bound;1
40101218;28/12/2016;Winter;Q4;December;2016;DODGE;CARAVAN;VAN;10000;10;Commute;N3T;Southwestern Ontario;Married;Male;Yes;37;1963;53;Baby Boomers;Not Bound;0
40101219;28/12/2016;Winter;Q4;December;2008;GMC;SIERRA;TRUCK;8000;;Pleasure;A2N;Newfoundland and Labrador;Married;Male;Yes;29;1965;51;Gen X;Not Bound;0
40101220;28/12/2016;Winter;Q4;December;2012;HYUNDAI;ELANTRA;CAR;20000;15;Commute;M2N;Metropolitan Toronto;Married;Male;Yes;6;1973;43;Gen X;Not Bound;0
40101221;28/12/2016;Winter;Q4;December;2003;FORD;F-150;TRUCK;10000;15;Commute;P6A;Northern Ontario;Married;Male;Yes;34;1966;50;Gen X;Bound;1
40101222;28/12/2016;Winter;Q4;December;2012;HONDA;ACCORD;CAR;20000;20;Commute;E9H;New Brunswick;Married;Female;Yes;22;1977;39;Gen Y;Not Bound;0
40101223;28/12/2016;Winter;Q4;December;2017;HYUNDAI;ELANTRA;CAR;16000;10;Commute;L4K;Central Ontario;Single;Female;Yes;17;1978;38;Gen Y;Not Bound;0
40101224;28/12/2016;Winter;Q4;December;2015;DODGE;CARAVAN;VAN;10000;;Pleasure;N0N;Southwestern Ontario;Single;Male;Yes;47;1942;74;Traditionalist;Bound;1
40101225;28/12/2016;Winter;Q4;December;2009;DODGE;CALIBER;CAR;5000;;Pleasure;M6N;Metropolitan Toronto;Married;Male;No;45;1951;65;Baby Boomers;Not Bound;0
40101226;28/12/2016;Winter;Q4;December;1985;CHEVROLET;MONTE CARLO;CAR;10000;;Pleasure;K0A;Eastern Ontario;Single;Female;No;6;1990;26;Gen Y;Bound;1
40101227;28/12/2016;Winter;Q4;December;2016;KIA;SORENTO;CAR;10000;;Pleasure;C0A;Prince Edward Island;Married;Female;Yes;8;1979;37;Gen Y;Bound;1
40101228;28/12/2016;Winter;Q4;December;2015;MITSUBISHI;RVR;CAR;9000;53;Commute;P3B;Northern Ontario;Married;Female;Yes;11;1987;29;Gen Y;Bound;1
40101229;28/12/2016;Winter;Q4;December;2005;FORD;RANGER;TRUCK;2000;;Pleasure;E5T;New Brunswick;Single;Female;Yes;61;1936;80;Traditionalist;Not Bound;0
40101230;28/12/2016;Winter;Q4;December;2011;TOYOTA;COROLLA;CAR;10000;15;Commute;L9T;Central Ontario;Single;Male;Yes;10;1972;44;Gen X;Bound;1
40101231;28/12/2016;Winter;Q4;December;2002;HONDA;CIVIC;CAR;10000;;Pleasure;N8W;Southwestern Ontario;Married;Female;Yes;17;1976;40;Gen X;Bound;1
40101232;28/12/2016;Winter;Q4;December;2005;BMW;3 series;CAR;15000;5;Commute;N4S;Southwestern Ontario;Single;Male;Yes;3;1995;21;Gen Y;Bound;1
40101233;28/12/2016;Winter;Q4;December;2005;HYUNDAI;ELANTRA;CAR;9000;;Pleasure;E8J;New Brunswick;Married;Female;Yes;24;1957;59;Baby Boomers;Not Bound;0
40101234;28/12/2016;Winter;Q4;December;2015;HONDA;ODYSSEY;VAN;5000;;Pleasure;M1W;Metropolitan Toronto;Married;Male;Yes;26;1950;66;Baby Boomers;Not Bound;0
40101235;28/12/2016;Winter;Q4;December;2016;HYUNDAI;ELANTRA;CAR;14000;43;Commute;K2E;Eastern Ontario;Single;Female;No;15;1984;32;Gen Y;Bound;1
40101236;28/12/2016;Winter;Q4;December;2013;NISSAN;PATHFINDER;CAR;20000;;Business;M9B;Metropolitan Toronto;Married;Female;Yes;30;1968;48;Gen X;Not Bound;0
40101237;28/12/2016;Winter;Q4;December;2014;DODGE;RAM;TRUCK;24000;5;Commute;A0G;Newfoundland and Labrador;Married;Male;Yes;30;1968;48;Gen X;Bound;1
40101238;28/12/2016;Winter;Q4;December;2016;NISSAN;ROGUE;CAR;24000;37;Commute;L4M;Central Ontario;Divorced;Female;Yes;39;1960;56;Baby Boomers;Bound;1
40101239;28/12/2016;Winter;Q4;December;2006;SUBARU;IMPREZA;CAR;10000;50;Commute;K7A;Eastern Ontario;Single;Male;Yes;27;1973;43;Gen X;Not Bound;0
40101240;28/12/2016;Winter;Q4;December;2012;VOLKSWAGEN;JETTA;CAR;8000;5;Commute;B2N;Nova Scotia;Single;Female;Yes;41;1958;58;Baby Boomers;Bound;1
40101241;28/12/2016;Winter;Q4;December;2005;TOYOTA;PRIUS;CAR;15000;10;Commute;M2J;Metropolitan Toronto;Separated;Male;Yes;12;1954;62;Baby Boomers;Bound;1
40101242;28/12/2016;Winter;Q4;December;2017;HYUNDAI;ELANTRA;CAR;20000;10;Commute;K2E;Eastern Ontario;Single;Male;Yes;3;1993;23;Gen Y;Bound;1
40101243;28/12/2016;Winter;Q4;December;2016;GMC;TERRAIN;CAR;10000;11;Commute;K1B;Eastern Ontario;Married;Male;Yes;17;1983;33;Gen Y;Bound;1
40101244;28/12/2016;Winter;Q4;December;2006;HONDA;ACCORD;CAR;12000;8;Commute;L1N;Central Ontario;Married;Male;No;11;1971;45;Gen X;Bound;1
40101245;28/12/2016;Winter;Q4;December;2001;TOYOTA;SIENNA;VAN;15000;21;Commute;L0H;Central Ontario;Married;Male;No;19;1962;54;Baby Boomers;Not Bound;0
40101246;28/12/2016;Winter;Q4;December;2011;CHEVROLET;CRUZE;CAR;10000;;Pleasure;M6N;Metropolitan Toronto;Married;Female;No;58;1941;75;Traditionalist;Not Bound;0
40101247;28/12/2016;Winter;Q4;December;2010;DODGE;RAM;TRUCK;15000;5;Commute;A2H;Newfoundland and Labrador;Married;Female;Yes;12;1985;31;Gen Y;Not Bound;0
40101248;28/12/2016;Winter;Q4;December;2009;VOLKSWAGEN;JETTA;CAR;10000;;Pleasure;L9W;Central Ontario;Married;Male;Yes;50;1950;66;Baby Boomers;Bound;1
40101249;28/12/2016;Winter;Q4;December;2015;TOYOTA;COROLLA;CAR;20000;15;Commute;L5M;Central Ontario;Married;Female;Yes;5;1976;40;Gen X;Not Bound;0
40101250;28/12/2016;Winter;Q4;December;2002;FORD;THUNDERBIRD;CAR;10000;;Pleasure;T1H;Alberta;Single;Female;No;30;1970;46;Gen X;Not Bound;0
40101251;28/12/2016;Winter;Q4;December;2004;DODGE;DAKOTA;TRUCK;30000;30;Commute;N0H;Southwestern Ontario;Single;Male;Yes;8;1992;24;Gen Y;Not Bound;0
40101252;28/12/2016;Winter;Q4;December;2014;VOLKSWAGEN;JETTA;CAR;10000;;Pleasure;M1H;Metropolitan Toronto;Single;Male;Yes;3;1981;35;Gen Y;Not Bound;0
40101253;28/12/2016;Winter;Q4;December;2012;CHEVROLET;CAPTIVA;CAR;15000;117;Commute;K7H;Eastern Ontario;Married;Female;Yes;40;1960;56;Baby Boomers;Bound;1
40101254;28/12/2016;Winter;Q4;December;2008;CHEVROLET;MALIBU;CAR;10000;;Pleasure;K8N;Eastern Ontario;Married;Male;Yes;28;1969;47;Gen X;Not Bound;0
40101255;28/12/2016;Winter;Q4;December;2015;MAZDA;CX5;CAR;20000;20;Commute;M1J;Metropolitan Toronto;Married;Male;Yes;10;1977;39;Gen Y;Not Bound;0
40101256;28/12/2016;Winter;Q4;December;2006;CHEVROLET;SILVERADO;TRUCK;6000;;Pleasure;K1L;Eastern Ontario;Single;Male;Yes;34;1965;51;Gen X;Bound;1
40101257;28/12/2016;Winter;Q4;December;2015;KIA;SOUL;CAR;10000;10;Commute;N0N;Southwestern Ontario;Married;Female;Yes;38;1960;56;Baby Boomers;Bound;1
40101258;28/12/2016;Winter;Q4;December;2008;FORD;EDGE;CAR;8000;;Pleasure;B1P;Nova Scotia;Single;Male;Yes;52;1947;69;Baby Boomers;Bound;1
40101259;28/12/2016;Winter;Q4;December;2016;DODGE;RAM;TRUCK;10000;;Pleasure;B4C;Nova Scotia;Married;Male;Yes;7;1984;32;Gen Y;Bound;1
40101260;28/12/2016;Winter;Q4;December;2017;HYUNDAI;ELANTRA;CAR;10000;;Pleasure;L0R;Central Ontario;Widow_Widower;Female;No;2;1949;67;Baby Boomers;Not Bound;0
40101261;28/12/2016;Winter;Q4;December;1999;HONDA;ACCORD;CAR;12000;12;Commute;K9J;Eastern Ontario;Single;Female;No;8;1991;25;Gen Y;Not Bound;0
40101262;28/12/2016;Winter;Q4;December;2002;VOLVO;V70;CAR;10000;7;Commute;M6R;Metropolitan Toronto;Married;Male;No;36;1963;53;Baby Boomers;Not Bound;0
40101263;28/12/2016;Winter;Q4;December;2014;HONDA;CIVIC;CAR;10000;;Pleasure;A1W;Newfoundland and Labrador;Single;Female;No;34;1963;53;Baby Boomers;Bound;1
40101264;28/12/2016;Winter;Q4;December;2014;LEXUS;RX;CAR;10000;10;Commute;M1T;Metropolitan Toronto;Married;Female;Yes;4;1970;46;Gen X;Bound;1
40101265;28/12/2016;Winter;Q4;December;2012;DODGE;CARAVAN;VAN;5000;;Pleasure;L5B;Central Ontario;Married;Male;Yes;55;1941;75;Traditionalist;Not Bound;0
40101266;28/12/2016;Winter;Q4;December;2000;AUDI;A4;CAR;10000;;Pleasure;L6T;Central Ontario;Married;Male;Yes;39;1942;74;Traditionalist;Bound;1
40101267;28/12/2016;Winter;Q4;December;2012;JEEP;PATRIOT ;CAR;30000;30;Commute;L0R;Central Ontario;Married;Female;Yes;20;1978;38;Gen Y;Bound;1
40101268;28/12/2016;Winter;Q4;December;2013;FORD;ESCAPE;CAR;20000;17;Commute;K0G;Eastern Ontario;Single;Female;No;5;1994;22;Gen Y;Not Bound;0
40101269;28/12/2016;Winter;Q4;December;2016;MAZDA;MAZDA3;CAR;20000;10;Commute;M1V;Metropolitan Toronto;Single;Female;Yes;3;1990;26;Gen Y;Not Bound;0
40101270;28/12/2016;Winter;Q4;December;2002;SATURN;SL;CAR;10000;;Pleasure;A0B;Newfoundland and Labrador;Married;Female;Yes;45;1953;63;Baby Boomers;Not Bound;0
40101271;28/12/2016;Winter;Q4;December;2013;HYUNDAI;VELOSTER;SPORTS CAR;15000;117;Commute;K2J;Eastern Ontario;Married;Male;Yes;16;1980;36;Gen Y;Bound;1
40101272;28/12/2016;Winter;Q4;December;2006;HYUNDAI;TUCSON;CAR;10000;15;Commute;K0E;Eastern Ontario;Single;Female;Yes;16;1983;33;Gen Y;Not Bound;0
40101273;28/12/2016;Winter;Q4;December;2015;MERCEDES BENZ;GLA;CAR;10000;15;Commute;M2P;Metropolitan Toronto;Married;Female;Yes;29;1969;47;Gen X;Not Bound;0
40101274;28/12/2016;Winter;Q4;December;2011;KIA;OPTIMA;CAR;9000;;Pleasure;V2Y;British Columbia;Married;Male;No;16;1979;37;Gen Y;Not Bound;0
40101275;28/12/2016;Winter;Q4;December;2015;CHEVROLET;SILVERADO;TRUCK;8000;;Pleasure;A0M;Newfoundland and Labrador;Married;Male;Yes;32;1958;58;Baby Boomers;Bound;1
40101276;28/12/2016;Winter;Q4;December;2011;CHEVROLET;IMPALA;CAR;20000;15;Commute;L1W;Central Ontario;Married;Female;Yes;30;1969;47;Gen X;Bound;1
40101277;28/12/2016;Winter;Q4;December;2003;BMW;X5;CAR;6000;;Pleasure;K2K;Eastern Ontario;Married;Female;No;10;1968;48;Gen X;Not Bound;0
40101278;28/12/2016;Winter;Q4;December;2007;LEXUS;IS ;CAR;15000;15;Commute;L6G;Central Ontario;Single;Male;Yes;12;1982;34;Gen Y;Not Bound;0
40101279;28/12/2016;Winter;Q4;December;2007;PONTIAC;WAVE;CAR;15000;10;Commute;E7C;New Brunswick;Single;Male;No;16;1984;32;Gen Y;Not Bound;0
40101280;28/12/2016;Winter;Q4;December;2013;FORD;FOCUS;CAR;35000;;Business;M6P;Metropolitan Toronto;Single;Female;No;16;1984;32;Gen Y;Not Bound;0
40101281;28/12/2016;Winter;Q4;December;2002;OLDSMOBILE;ALERO;CAR;10000;10;Commute;A2V;Newfoundland and Labrador;Single;Female;No;0;1996;20;Gen Z;Bound;1
40101282;28/12/2016;Winter;Q4;December;2014;DODGE;CARAVAN;VAN;10000;;Pleasure;N3R;Southwestern Ontario;Married;Female;No;10;1988;28;Gen Y;Not Bound;0
40101283;28/12/2016;Winter;Q4;December;2006;HONDA;PILOT;CAR;20000;12;Commute;M3L;Metropolitan Toronto;Married;Female;Yes;22;1970;46;Gen X;Not Bound;0
40101284;28/12/2016;Winter;Q4;December;2011;TOYOTA;4RUNNER;CAR;20000;20;Commute;M4S;Metropolitan Toronto;Married;Male;Yes;23;1956;60;Baby Boomers;Bound;1
40101285;28/12/2016;Winter;Q4;December;2008;VOLKSWAGEN;JETTA;CAR;10000;10;Commute;M9V;Metropolitan Toronto;Married;Male;Yes;4;1986;30;Gen Y;Bound;1
40101286;28/12/2016;Winter;Q4;December;2008;SUBARU;IMPREZA;CAR;9000;;Pleasure;P0H;Northern Ontario;Single;Male;No;8;1980;36;Gen Y;Bound;1
40101287;28/12/2016;Winter;Q4;December;2016;LEXUS;ES;CAR;10000;;Pleasure;K0B;Eastern Ontario;Married;Female;Yes;57;1939;77;Traditionalist;Bound;1
40101288;28/12/2016;Winter;Q4;December;2005;CHRYSLER;PT CRUISER;CAR;6000;;Pleasure;N3T;Southwestern Ontario;Married;Female;Yes;31;1968;48;Gen X;Not Bound;0
40101289;28/12/2016;Winter;Q4;December;2011;TOYOTA;VENZA;CAR;25000;72;Commute;E8S;New Brunswick;Single;Female;Yes;15;1984;32;Gen Y;Not Bound;0
40101290;28/12/2016;Winter;Q4;December;2013;FORD;F-150;TRUCK;10000;;Pleasure;A0A;Newfoundland and Labrador;Married;Male;Yes;52;1947;69;Baby Boomers;Bound;1
40101291;28/12/2016;Winter;Q4;December;2008;DODGE;AVENGER;CAR;8000;;Pleasure;K0J;Eastern Ontario;Widow_Widower;Female;Yes;53;1943;73;Traditionalist;Not Bound;0
40101292;28/12/2016;Winter;Q4;December;2012;HONDA;CIVIC;CAR;20000;6;Commute;E2V;New Brunswick;Single;Female;No;14;1985;31;Gen Y;Not Bound;0
40101293;28/12/2016;Winter;Q4;December;2005;HONDA;ODYSSEY;VAN;3000;;Pleasure;L5C;Central Ontario;Married;Female;Yes;52;1947;69;Baby Boomers;Not Bound;0
40101294;28/12/2016;Winter;Q4;December;2011;TOYOTA;RAV4;CAR;5000;;Pleasure;E4K;New Brunswick;Single;Female;Yes;16;1982;34;Gen Y;Not Bound;0
40101295;28/12/2016;Winter;Q4;December;2011;KIA;SPORTAGE;CAR;15000;15;Commute;J3Y;Western Quebec;Married;Male;Yes;7;1979;37;Gen Y;Bound;1
40101296;28/12/2016;Winter;Q4;December;2016;BMW;3 series;CAR;16000;16;Commute;L4B;Central Ontario;Married;Male;Yes;25;1970;46;Gen X;Not Bound;0
40101297;28/12/2016;Winter;Q4;December;2000;GMC;SIERRA;TRUCK;20000;15;Commute;N9V;Southwestern Ontario;Single;Male;Yes;0;1999;17;Gen Z;Bound;1
40101298;28/12/2016;Winter;Q4;December;2009;TOYOTA;CAMRY;CAR;4000;;Pleasure;M9A;Metropolitan Toronto;Married;Male;Yes;24;1960;56;Baby Boomers;Not Bound;0
40101299;28/12/2016;Winter;Q4;December;2009;KIA;RIO;CAR;8000;;Pleasure;K0C;Eastern Ontario;Single;Male;No;3;1997;19;Gen Z;Not Bound;0
40101300;28/12/2016;Winter;Q4;December;2004;NISSAN;MURANO;CAR;20000;15;Commute;L8H;Central Ontario;Single;Female;Yes;3;1997;19;Gen Z;Bound;1
40101301;28/12/2016;Winter;Q4;December;2016;HONDA;CIVIC;CAR;20000;16;Commute;C0B;Prince Edward Island;Single;Male;Yes;2;1997;19;Gen Z;Bound;1
40101302;28/12/2016;Winter;Q4;December;2016;VOLKSWAGEN;BEETLE;CAR;20000;16;Commute;L8E;Central Ontario;Single;Female;Yes;5;1995;21;Gen Y;Not Bound;0
40101303;28/12/2016;Winter;Q4;December;2011;FORD;ESCAPE;CAR;8000;;Pleasure;L4Z;Central Ontario;Married;Male;Yes;57;1942;74;Traditionalist;Not Bound;0
40101304;28/12/2016;Winter;Q4;December;2013;TOYOTA;COROLLA;CAR;15000;7;Commute;N0B;Southwestern Ontario;Single;Female;No;25;1973;43;Gen X;Not Bound;0
40101305;28/12/2016;Winter;Q4;December;2016;BMW;M3;CAR;20000;10;Commute;L7G;Central Ontario;Single;Male;Yes;13;1987;29;Gen Y;Not Bound;0
40101306;28/12/2016;Winter;Q4;December;2010;MAZDA;MAZDA6;CAR;15000;50;Commute;E1A;New Brunswick;Single;Male;No;5;1992;24;Gen Y;Bound;1
40101307;28/12/2016;Winter;Q4;December;2006;PONTIAC;G6;CAR;15000;67;Commute;N3L;Southwestern Ontario;Married;Female;Yes;40;1959;57;Baby Boomers;Not Bound;0
40101308;28/12/2016;Winter;Q4;December;2016;DODGE;RAM;TRUCK;20000;10;Commute;A1M;Newfoundland and Labrador;Single;Male;Yes;8;1990;26;Gen Y;Not Bound;0
40101309;28/12/2016;Winter;Q4;December;2015;HONDA;CIVIC;CAR;10000;15;Commute;L6Y;Central Ontario;Married;Female;Yes;8;1990;26;Gen Y;Bound;1
40101310;28/12/2016;Winter;Q4;December;2016;JEEP;CHEROKEE;CAR;25000;5;Commute;L8N;Central Ontario;Married;Female;Yes;18;1981;35;Gen Y;Not Bound;0
40101311;28/12/2016;Winter;Q4;December;2010;HONDA;CIVIC;CAR;10000;12;Commute;M2J;Metropolitan Toronto;Married;Male;Yes;3;1981;35;Gen Y;Not Bound;0
40101312;28/12/2016;Winter;Q4;December;1986;CHEVROLET;C/K;TRUCK;3000;;Pleasure;P0H;Northern Ontario;Married;Male;Yes;50;1948;68;Baby Boomers;Not Bound;0
40101313;28/12/2016;Winter;Q4;December;2002;BUICK;CENTURY;CAR;15000;16;Commute;N1S;Southwestern Ontario;Separated;Female;No;37;1961;55;Baby Boomers;Not Bound;0
40101314;28/12/2016;Winter;Q4;December;2000;HONDA;CIVIC;CAR;4000;;Pleasure;L5A;Central Ontario;Single;Male;Yes;53;1946;70;Baby Boomers;Not Bound;0
40101315;28/12/2016;Winter;Q4;December;2013;DODGE;JOURNEY;CAR;10000;;Pleasure;K7S;Eastern Ontario;Married;Female;Yes;28;1970;46;Gen X;Bound;1
40101316;28/12/2016;Winter;Q4;December;2016;MERCEDES BENZ;B;CAR;10000;11;Commute;M1V;Metropolitan Toronto;Married;Female;No;3;1983;33;Gen Y;Bound;1
40101317;28/12/2016;Winter;Q4;December;2010;TOYOTA;CAMRY;CAR;20000;15;Commute;L0S;Central Ontario;Married;Female;Yes;33;1964;52;Baby Boomers;Not Bound;0
40101318;28/12/2016;Winter;Q4;December;2002;SUBARU;LEGACY;CAR;20000;20;Commute;K7A;Eastern Ontario;Single;Female;Yes;18;1980;36;Gen Y;Bound;1
40101319;28/12/2016;Winter;Q4;December;2005;PONTIAC;GRAND;CAR;15000;25;Commute;N1S;Southwestern Ontario;Married;Male;Yes;26;1970;46;Gen X;Not Bound;0
40101320;28/12/2016;Winter;Q4;December;2010;HYUNDAI;ELANTRA;CAR;20000;15;Commute;L5K;Central Ontario;Single;Female;No;4;1995;21;Gen Y;Not Bound;0
40101321;28/12/2016;Winter;Q4;December;2003;CHEVROLET;SILVERADO;TRUCK;10000;;Pleasure;A0N;Newfoundland and Labrador;Married;Male;No;38;1950;66;Baby Boomers;Not Bound;0
40101322;28/12/2016;Winter;Q4;December;2013;HONDA;FIT;CAR;10000;12;Commute;M1G;Metropolitan Toronto;Married;Male;No;48;1949;67;Baby Boomers;Bound;1
40101323;28/12/2016;Winter;Q4;December;2005;PONTIAC;PURSUIT;CAR;20000;40;Commute;P0M;Northern Ontario;Married;Female;No;12;1988;28;Gen Y;Not Bound;0
40101324;28/12/2016;Winter;Q4;December;2016;BMW;4 series;CAR;20000;93;Commute;M5T;Metropolitan Toronto;Single;Female;Yes;12;1980;36;Gen Y;Not Bound;0
40101325;28/12/2016;Winter;Q4;December;2013;TOYOTA;PRIUS;CAR;5000;;Pleasure;A0A;Newfoundland and Labrador;Married;Female;Yes;46;1948;68;Baby Boomers;Bound;1
40101326;28/12/2016;Winter;Q4;December;2015;HONDA;CIVIC;CAR;12000;15;Commute;L9H;Central Ontario;Single;Female;Yes;16;1981;35;Gen Y;Bound;1
40101327;28/12/2016;Winter;Q4;December;1981;CHEVROLET;C/K;TRUCK;9000;;Pleasure;N0K;Southwestern Ontario;Single;Male;No;18;1981;35;Gen Y;Not Bound;0
40101328;28/12/2016;Winter;Q4;December;2003;OLDSMOBILE;ALERO;CAR;20000;15;Commute;N9V;Southwestern Ontario;Single;Female;No;4;1995;21;Gen Y;Not Bound;0
40101329;28/12/2016;Winter;Q4;December;2015;NISSAN;ALTIMA;CAR;4000;;Pleasure;N6K;Southwestern Ontario;Married;Male;Yes;25;1975;41;Gen X;Bound;1
40101330;28/12/2016;Winter;Q4;December;2002;HONDA;CIVIC;CAR;15000;5;Commute;N2M;Southwestern Ontario;Single;Male;No;2;1992;24;Gen Y;Not Bound;0
40101331;28/12/2016;Winter;Q4;December;2010;HONDA;ACCORD;CAR;10000;16;Commute;M1S;Metropolitan Toronto;Married;Male;Yes;10;1950;66;Baby Boomers;Not Bound;0
40101332;28/12/2016;Winter;Q4;December;1993;PLYMOUTH;GRAND VOYAGER;VAN;5000;;Pleasure;P0H;Northern Ontario;Single;Male;Yes;56;1940;76;Traditionalist;Bound;1
40101333;28/12/2016;Winter;Q4;December;2001;TOYOTA;CAMRY;CAR;10000;;Pleasure;P1H;Northern Ontario;Married;Female;Yes;43;1956;60;Baby Boomers;Bound;1
40101334;28/12/2016;Winter;Q4;December;2017;HYUNDAI;SANTA FE;CAR;10000;8;Commute;P1A;Northern Ontario;Married;Female;Yes;31;1964;52;Baby Boomers;Bound;1
40101335;28/12/2016;Winter;Q4;December;2005;TOYOTA;TUNDRA;TRUCK;6000;;Pleasure;N0H;Southwestern Ontario;Married;Female;Yes;8;1992;24;Gen Y;Not Bound;0
40101336;28/12/2016;Winter;Q4;December;1998;JEEP;RANGLER;CAR;10000;;Pleasure;K0J;Eastern Ontario;Single;Male;Yes;42;1957;59;Baby Boomers;Not Bound;0
40101337;28/12/2016;Winter;Q4;December;2003;PONTIAC;GRAND;CAR;20000;16;Commute;K0J;Eastern Ontario;Single;Male;Yes;0;1998;18;Gen Z;Bound;1
40101338;28/12/2016;Winter;Q4;December;2013;KIA;SOUL;CAR;5000;;Pleasure;E2K;New Brunswick;Single;Female;Yes;30;1968;48;Gen X;Bound;1
40101339;28/12/2016;Winter;Q4;December;2002;PONTIAC;MONTANA;VAN;5000;;Pleasure;P0L;Northern Ontario;Married;Female;Yes;43;1950;66;Baby Boomers;Not Bound;0
40101340;28/12/2016;Winter;Q4;December;2002;NISSAN;FRONTIER;TRUCK;20000;;Business;P1H;Northern Ontario;Single;Male;Yes;8;1991;25;Gen Y;Not Bound;0
40101341;28/12/2016;Winter;Q4;December;2008;CADILLIAC;CTS;CAR;20000;10;Commute;L5B;Central Ontario;Married;Male;Yes;14;1985;31;Gen Y;Bound;1
40101342;28/12/2016;Winter;Q4;December;2010;DODGE;CALIBER;CAR;15000;10;Commute;K8P;Eastern Ontario;Married;Male;No;36;1964;52;Baby Boomers;Not Bound;0
40101343;28/12/2016;Winter;Q4;December;2006;DODGE;DAKOTA;TRUCK;15000;38;Commute;N0N;Southwestern Ontario;Married;Male;Yes;2;1954;62;Baby Boomers;Bound;1
40101344;28/12/2016;Winter;Q4;December;2002;DODGE;DAKOTA;TRUCK;10000;5;Commute;L9V;Central Ontario;Married;Female;No;2;1978;38;Gen Y;Not Bound;0
40101345;28/12/2016;Winter;Q4;December;2013;BUICK;VERANO;CAR;10000;;Pleasure;K0H;Eastern Ontario;Married;Female;Yes;36;1960;56;Baby Boomers;Bound;1
40101346;28/12/2016;Winter;Q4;December;1999;HONDA;CIVIC;CAR;10000;10;Commute;M1S;Metropolitan Toronto;Married;Female;Yes;22;1955;61;Baby Boomers;Bound;1
40101347;28/12/2016;Winter;Q4;December;2010;CHEVROLET;COBALT;CAR;15000;10;Commute;K8P;Eastern Ontario;Married;Male;No;30;1967;49;Gen X;Bound;1
40101348;28/12/2016;Winter;Q4;December;2013;DODGE;RAM;TRUCK;30000;;Business;E3N;New Brunswick;Married;Male;Yes;23;1976;40;Gen X;Not Bound;0
40101349;28/12/2016;Winter;Q4;December;2011;VOLKSWAGEN;TIGUAN;CAR;9000;;Pleasure;K0K;Eastern Ontario;Single;Male;No;34;1963;53;Baby Boomers;Bound;1
40101350;28/12/2016;Winter;Q4;December;2015;JEEP;PATRIOT ;CAR;20000;16;Commute;M1P;Metropolitan Toronto;Married;Male;Yes;7;1993;23;Gen Y;Bound;1
40101351;28/12/2016;Winter;Q4;December;2013;HYUNDAI;ELANTRA;CAR;10000;7;Commute;L4S;Central Ontario;Married;Female;Yes;17;1979;37;Gen Y;Bound;1
40101352;28/12/2016;Winter;Q4;December;2010;DODGE;RAM;TRUCK;25000;20;Commute;L7C;Central Ontario;Married;Male;Yes;17;1977;39;Gen Y;Not Bound;0
