jeu_id,etiquette
40af76ee-c690-4506-a01e-cce862e121ec,Baccalauréat
40af76ee-c690-4506-a01e-cce862e121ec,Biocide
40af76ee-c690-4506-a01e-cce862e121ec,Bulletin
40af76ee-c690-4506-a01e-cce862e121ec,Bâtiment
40af76ee-c690-4506-a01e-cce862e121ec,Catégorie
40af76ee-c690-4506-a01e-cce862e121ec,Certificat
40af76ee-c690-4506-a01e-cce862e121ec,Compétence
40af76ee-c690-4506-a01e-cce862e121ec,Cours
40af76ee-c690-4506-a01e-cce862e121ec,Cégep
40af76ee-c690-4506-a01e-cce862e121ec,Diplôme
40af76ee-c690-4506-a01e-cce862e121ec,Drone
40af76ee-c690-4506-a01e-cce862e121ec,Enrobage de semences
40af76ee-c690-4506-a01e-cce862e121ec,Espace vert
40af76ee-c690-4506-a01e-cce862e121ec,Formation professionnelle
40af76ee-c690-4506-a01e-cce862e121ec,Formation technique
40af76ee-c690-4506-a01e-cce862e121ec,Fumigation
40af76ee-c690-4506-a01e-cce862e121ec,Gestion parasitaire
40af76ee-c690-4506-a01e-cce862e121ec,Horticulture
40af76ee-c690-4506-a01e-cce862e121ec,Insecte piqueur
40af76ee-c690-4506-a01e-cce862e121ec,Milieu aquatique
40af76ee-c690-4506-a01e-cce862e121ec,Milieu forestier
40af76ee-c690-4506-a01e-cce862e121ec,Producteur agricole
40af76ee-c690-4506-a01e-cce862e121ec,Producteur forestier
40af76ee-c690-4506-a01e-cce862e121ec,Produit phytosanitaire
40af76ee-c690-4506-a01e-cce862e121ec,Préservateur du bois
40af76ee-c690-4506-a01e-cce862e121ec,Semences enrobées
40af76ee-c690-4506-a01e-cce862e121ec,Serre forestière
40af76ee-c690-4506-a01e-cce862e121ec,Sous-catégorie
40af76ee-c690-4506-a01e-cce862e121ec,Terrain de golf
40af76ee-c690-4506-a01e-cce862e121ec,Terrain inculte
40af76ee-c690-4506-a01e-cce862e121ec,Terre cultivée
40af76ee-c690-4506-a01e-cce862e121ec,Université
40af76ee-c690-4506-a01e-cce862e121ec,Vente
40af76ee-c690-4506-a01e-cce862e121ec,Vente au détail
40af76ee-c690-4506-a01e-cce862e121ec,Vente en gros
40af76ee-c690-4506-a01e-cce862e121ec,Études collégiales
40af76ee-c690-4506-a01e-cce862e121ec,Études professionnelles
40af76ee-c690-4506-a01e-cce862e121ec,Études universitaires
f52f4792-4c46-48cb-8073-d10d0faaeaef,Climat
f52f4792-4c46-48cb-8073-d10d0faaeaef,Normale
f52f4792-4c46-48cb-8073-d10d0faaeaef,Normale climatique
f52f4792-4c46-48cb-8073-d10d0faaeaef,Précipitation
f52f4792-4c46-48cb-8073-d10d0faaeaef,Température
5f3f1ffd-ce4a-4637-9daf-a00bad2637b3,Contrevenant
5f3f1ffd-ce4a-4637-9daf-a00bad2637b3,Opérations suspendues
5f3f1ffd-ce4a-4637-9daf-a00bad2637b3,Permis suspendu
515374ee-ce34-464f-9875-7d1af3fa9b2a,Alimentation
515374ee-ce34-464f-9875-7d1af3fa9b2a,Condamnation
515374ee-ce34-464f-9875-7d1af3fa9b2a,Restaurant
515374ee-ce34-464f-9875-7d1af3fa9b2a,Santé animale
515374ee-ce34-464f-9875-7d1af3fa9b2a,Établissement de restauration
49ab4c18-843f-46c3-8b2c-9e6901808b10,Alimentation
49ab4c18-843f-46c3-8b2c-9e6901808b10,Commerce de détail
49ab4c18-843f-46c3-8b2c-9e6901808b10,Inspection des aliments
49ab4c18-843f-46c3-8b2c-9e6901808b10,établissement de restauration
52fac8e2-9e96-4e63-82a8-2bc921ed51fa,Genre
52fac8e2-9e96-4e63-82a8-2bc921ed51fa,Membre
52fac8e2-9e96-4e63-82a8-2bc921ed51fa,Ordre professionnel
52fac8e2-9e96-4e63-82a8-2bc921ed51fa,Région administrative
52fac8e2-9e96-4e63-82a8-2bc921ed51fa,Statistique
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Aérienne
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Cap-Santé
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Deschambault-Grondines
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Donnacona
39d056da-026e-45e0-b9c2-79a43d4ddc5b,GeoTIFF
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Lac-Sergent
39d056da-026e-45e0-b9c2-79a43d4ddc5b,MRC de La Jacques-Cartier
39d056da-026e-45e0-b9c2-79a43d4ddc5b,MRC de Portneuf
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Mosaïque
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Neuville
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Orthophoto
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Photographie
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Photographie aérienne
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Pont-Rouge
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Portneuf
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Rivière-à-Pierre
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Réserve faunique de Portneuf
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Saint-Alban
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Saint-Basile
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Saint-Casimir
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Saint-Gabriel-de-Valcartier
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Saint-Gilbert
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Saint-Léonard-de-Portneuf
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Saint-Marc-des-Carrières
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Saint-Raymond
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Saint-Ubalde
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Sainte-Christine-dAuvergne
39d056da-026e-45e0-b9c2-79a43d4ddc5b,Stoneham-et-Tewkesbury
39d056da-026e-45e0-b9c2-79a43d4ddc5b,TNO Lac-Blanc
39d056da-026e-45e0-b9c2-79a43d4ddc5b,TNO Lac-Lapeyrère
39d056da-026e-45e0-b9c2-79a43d4ddc5b,TNO Linton
39d056da-026e-45e0-b9c2-79a43d4ddc5b,TNO du Lac-Croche
39d056da-026e-45e0-b9c2-79a43d4ddc5b,ZEC Batiscan-Neilson
39d056da-026e-45e0-b9c2-79a43d4ddc5b,ZEC de la Rivière-Blanche
6718be69-b5b6-42f4-909b-2b37c01a0ef0,Caméra de circulation
6718be69-b5b6-42f4-909b-2b37c01a0ef0,Constat
6718be69-b5b6-42f4-909b-2b37c01a0ef0,Radar photographique
6cd041e3-902c-469e-a863-e54f4df966f2,Limite
6cd041e3-902c-469e-a863-e54f4df966f2,Municipal
6cd041e3-902c-469e-a863-e54f4df966f2,Urbanisme
6cd041e3-902c-469e-a863-e54f4df966f2,Usage
6cd041e3-902c-469e-a863-e54f4df966f2,Zonage
6cd041e3-902c-469e-a863-e54f4df966f2,Zone
9af70bad-661f-4305-92fb-a7f74dad923d,Base
9af70bad-661f-4305-92fb-a7f74dad923d,Compensation
9af70bad-661f-4305-92fb-a7f74dad923d,GPS
9af70bad-661f-4305-92fb-a7f74dad923d,Lévis
9af70bad-661f-4305-92fb-a7f74dad923d,RINEX
527944ae-893d-41ac-8255-340fb1c2c83b,Borne
527944ae-893d-41ac-8255-340fb1c2c83b,Fontaine
527944ae-893d-41ac-8255-340fb1c2c83b,Incendie
527944ae-893d-41ac-8255-340fb1c2c83b,Poteau
1f1783de-4dec-42e6-a0fe-009032da520f,Chemin
1f1783de-4dec-42e6-a0fe-009032da520f,Odonyme
1f1783de-4dec-42e6-a0fe-009032da520f,Route
1f1783de-4dec-42e6-a0fe-009032da520f,Rue
1f1783de-4dec-42e6-a0fe-009032da520f,Réseau routier
1f1783de-4dec-42e6-a0fe-009032da520f,Toponyme
1f1783de-4dec-42e6-a0fe-009032da520f,Transport
1f1783de-4dec-42e6-a0fe-009032da520f,Voie de communication
328dd2ea-7270-4730-a57f-eddf868da4e0,Bicyclette
328dd2ea-7270-4730-a57f-eddf868da4e0,Cyclisme
328dd2ea-7270-4730-a57f-eddf868da4e0,Cycliste
328dd2ea-7270-4730-a57f-eddf868da4e0,Piste
328dd2ea-7270-4730-a57f-eddf868da4e0,Piste cyclable
328dd2ea-7270-4730-a57f-eddf868da4e0,Pistes
328dd2ea-7270-4730-a57f-eddf868da4e0,Pistes cyclables
328dd2ea-7270-4730-a57f-eddf868da4e0,Vélo
c7811bb5-ed56-4356-a574-7b32193f990d,Adresse ponctuelle
c7811bb5-ed56-4356-a574-7b32193f990d,adresse
c7811bb5-ed56-4356-a574-7b32193f990d,civique
c7811bb5-ed56-4356-a574-7b32193f990d,immeuble
c7811bb5-ed56-4356-a574-7b32193f990d,norme
c7811bb5-ed56-4356-a574-7b32193f990d,numéro civique
c7811bb5-ed56-4356-a574-7b32193f990d,point
c7811bb5-ed56-4356-a574-7b32193f990d,ponctuelle
b4d90949-8fda-4aa1-b917-b1370a0be86d,Conservation
b4d90949-8fda-4aa1-b917-b1370a0be86d,Environnement
b4d90949-8fda-4aa1-b917-b1370a0be86d,Humide
b4d90949-8fda-4aa1-b917-b1370a0be86d,Hydrographie
b4d90949-8fda-4aa1-b917-b1370a0be86d,Marais
b4d90949-8fda-4aa1-b917-b1370a0be86d,Marécage
b4d90949-8fda-4aa1-b917-b1370a0be86d,Milieu humide
b4d90949-8fda-4aa1-b917-b1370a0be86d,Milieu naturel
b4d90949-8fda-4aa1-b917-b1370a0be86d,Règlement
b4d90949-8fda-4aa1-b917-b1370a0be86d,Règlement de contrôle intérimaire
b4d90949-8fda-4aa1-b917-b1370a0be86d,Tourbière
b4d90949-8fda-4aa1-b917-b1370a0be86d,Écosystème
b4d90949-8fda-4aa1-b917-b1370a0be86d,Étang
2a3035b1-ed73-4882-a5b5-b60e0c2e088f,Eau
2a3035b1-ed73-4882-a5b5-b60e0c2e088f,Environnement
2a3035b1-ed73-4882-a5b5-b60e0c2e088f,Humide
2a3035b1-ed73-4882-a5b5-b60e0c2e088f,Hydrique
2a3035b1-ed73-4882-a5b5-b60e0c2e088f,Hydrographie
2a3035b1-ed73-4882-a5b5-b60e0c2e088f,Marais
2a3035b1-ed73-4882-a5b5-b60e0c2e088f,Marécage
2a3035b1-ed73-4882-a5b5-b60e0c2e088f,Milieu
2a3035b1-ed73-4882-a5b5-b60e0c2e088f,Protection
2a3035b1-ed73-4882-a5b5-b60e0c2e088f,Tourbière
2a3035b1-ed73-4882-a5b5-b60e0c2e088f,Écosystème
2a3035b1-ed73-4882-a5b5-b60e0c2e088f,Étang
0f9b6c91-579c-4c5d-a5bf-64c3bc5f0d0a,CMQ
0f9b6c91-579c-4c5d-a5bf-64c3bc5f0d0a,Couverture des sols
0f9b6c91-579c-4c5d-a5bf-64c3bc5f0d0a,Couverture du sol
0f9b6c91-579c-4c5d-a5bf-64c3bc5f0d0a,Ia
0f9b6c91-579c-4c5d-a5bf-64c3bc5f0d0a,Imagerie aérienne
0f9b6c91-579c-4c5d-a5bf-64c3bc5f0d0a,Intelligence artificielle
0f9b6c91-579c-4c5d-a5bf-64c3bc5f0d0a,Télédection
99e91bc6-d039-4713-8c03-730901de765d,Arbre
99e91bc6-d039-4713-8c03-730901de765d,Canopée
99e91bc6-d039-4713-8c03-730901de765d,Ia
99e91bc6-d039-4713-8c03-730901de765d,Intelligence artificielle
99e91bc6-d039-4713-8c03-730901de765d,Télédétection
99e91bc6-d039-4713-8c03-730901de765d,Végétation
e00bd5e8-c99c-460a-9a48-1d8e1215fa4f,Arbustres
e00bd5e8-c99c-460a-9a48-1d8e1215fa4f,Gazon
e00bd5e8-c99c-460a-9a48-1d8e1215fa4f,Herbacée
e00bd5e8-c99c-460a-9a48-1d8e1215fa4f,Ia
e00bd5e8-c99c-460a-9a48-1d8e1215fa4f,Imagerie aérienne
e00bd5e8-c99c-460a-9a48-1d8e1215fa4f,Intelligence artificielle
e00bd5e8-c99c-460a-9a48-1d8e1215fa4f,Pelouse
e00bd5e8-c99c-460a-9a48-1d8e1215fa4f,Télédétection
5b25baa1-e89c-41cb-8fa6-0c5a88377207,CMQ
5b25baa1-e89c-41cb-8fa6-0c5a88377207,CMQuebec
5b25baa1-e89c-41cb-8fa6-0c5a88377207,Couverture des sols
5b25baa1-e89c-41cb-8fa6-0c5a88377207,Environnement
5b25baa1-e89c-41cb-8fa6-0c5a88377207,Hydrologie
5b25baa1-e89c-41cb-8fa6-0c5a88377207,IA
5b25baa1-e89c-41cb-8fa6-0c5a88377207,Imperméabilisation
5b25baa1-e89c-41cb-8fa6-0c5a88377207,Imperméabilité
5b25baa1-e89c-41cb-8fa6-0c5a88377207,Indicateur
5b25baa1-e89c-41cb-8fa6-0c5a88377207,Intelligence artificielle
5b25baa1-e89c-41cb-8fa6-0c5a88377207,Télédétection
5b25baa1-e89c-41cb-8fa6-0c5a88377207,imagerie aérienne
33a72ee0-4af3-4d76-8a13-0338e10cdaeb,Culture
33a72ee0-4af3-4d76-8a13-0338e10cdaeb,Patrimoine culturel
33a72ee0-4af3-4d76-8a13-0338e10cdaeb,Patrimoine immobilier
33a72ee0-4af3-4d76-8a13-0338e10cdaeb,Protection du patrimoine
b35078ae-f1a6-4f9a-a9d2-b00244ae1e84,Culture
b35078ae-f1a6-4f9a-a9d2-b00244ae1e84,Patrimoine culturel
b35078ae-f1a6-4f9a-a9d2-b00244ae1e84,Patrimoine immobilier
b35078ae-f1a6-4f9a-a9d2-b00244ae1e84,Protection du patrimoine
578d182d-4897-4c11-aa7f-ee0cfed222a0,Culture
578d182d-4897-4c11-aa7f-ee0cfed222a0,Patrimoine culturel
578d182d-4897-4c11-aa7f-ee0cfed222a0,Patrimoine immobilier
578d182d-4897-4c11-aa7f-ee0cfed222a0,Protection du patrimoine
39308c05-abee-4197-9081-eae1d3ed9bfc,Arts cinématographiques
39308c05-abee-4197-9081-eae1d3ed9bfc,Catégories de classement
39308c05-abee-4197-9081-eae1d3ed9bfc,Classement de film
39308c05-abee-4197-9081-eae1d3ed9bfc,Classement de long-métrage
39308c05-abee-4197-9081-eae1d3ed9bfc,Industrie cinématographique
39308c05-abee-4197-9081-eae1d3ed9bfc,Politique de classement québécois
970a2ad6-8b75-4fb2-8a77-e656196fd4af,HackQc24
970a2ad6-8b75-4fb2-8a77-e656196fd4af,Sport
970a2ad6-8b75-4fb2-8a77-e656196fd4af,équipement sportif
b36be5a9-c69d-40b7-b024-f61813cc26f9,HackQc24
b36be5a9-c69d-40b7-b024-f61813cc26f9,abribus
b36be5a9-c69d-40b7-b024-f61813cc26f9,transport actif
b36be5a9-c69d-40b7-b024-f61813cc26f9,transport collectif
5db8415e-89eb-4b5f-a086-692bfb72d929,HackQc24
5db8415e-89eb-4b5f-a086-692bfb72d929,Route
5db8415e-89eb-4b5f-a086-692bfb72d929,Transport
5db8415e-89eb-4b5f-a086-692bfb72d929,infrastructure
5db8415e-89eb-4b5f-a086-692bfb72d929,sécurité routière
62db20af-4e95-46bd-85c0-7a6460f594a6,HackQC22
62db20af-4e95-46bd-85c0-7a6460f594a6,HackQc24
62db20af-4e95-46bd-85c0-7a6460f594a6,Mobilier urbain
62db20af-4e95-46bd-85c0-7a6460f594a6,Monument
62db20af-4e95-46bd-85c0-7a6460f594a6,banc
62db20af-4e95-46bd-85c0-7a6460f594a6,banc public
62db20af-4e95-46bd-85c0-7a6460f594a6,bicyclette
62db20af-4e95-46bd-85c0-7a6460f594a6,poubelle
62db20af-4e95-46bd-85c0-7a6460f594a6,support à vélo
62db20af-4e95-46bd-85c0-7a6460f594a6,table
62db20af-4e95-46bd-85c0-7a6460f594a6,vélo
e1f22119-691d-4fb9-a0fd-b07c3bf0fdbf,HackQc24
e1f22119-691d-4fb9-a0fd-b07c3bf0fdbf,Infrastructure piétonne normé v1
e1f22119-691d-4fb9-a0fd-b07c3bf0fdbf,Piéton
e1f22119-691d-4fb9-a0fd-b07c3bf0fdbf,Transport
e1f22119-691d-4fb9-a0fd-b07c3bf0fdbf,infrastructure
e1f22119-691d-4fb9-a0fd-b07c3bf0fdbf,trottoir
ce94a568-f0c7-45ed-9d7d-da7bc8da28f9,Chaussée
ce94a568-f0c7-45ed-9d7d-da7bc8da28f9,HackQC18
ce94a568-f0c7-45ed-9d7d-da7bc8da28f9,HackQC20
ce94a568-f0c7-45ed-9d7d-da7bc8da28f9,HackQC22
ce94a568-f0c7-45ed-9d7d-da7bc8da28f9,Parc
ce94a568-f0c7-45ed-9d7d-da7bc8da28f9,Piste cyclable
ce94a568-f0c7-45ed-9d7d-da7bc8da28f9,Stationnement
ce94a568-f0c7-45ed-9d7d-da7bc8da28f9,Trottoir
ce94a568-f0c7-45ed-9d7d-da7bc8da28f9,Voirie
c6085f69-652f-4f33-9b0a-89b24d90ccff,Borne incendie
c6085f69-652f-4f33-9b0a-89b24d90ccff,Bornes d incendie normé v1
c6085f69-652f-4f33-9b0a-89b24d90ccff,Eau
c6085f69-652f-4f33-9b0a-89b24d90ccff,HackQC19
c6085f69-652f-4f33-9b0a-89b24d90ccff,HackQC20
c6085f69-652f-4f33-9b0a-89b24d90ccff,Incendie
c6085f69-652f-4f33-9b0a-89b24d90ccff,Pompier
c6085f69-652f-4f33-9b0a-89b24d90ccff,Sécurité publique
c14d1ead-6b64-4088-ba19-37376724f7cd,Batîment
c14d1ead-6b64-4088-ba19-37376724f7cd,HackQC18
c14d1ead-6b64-4088-ba19-37376724f7cd,HackQC19
c14d1ead-6b64-4088-ba19-37376724f7cd,HackQC20
c14d1ead-6b64-4088-ba19-37376724f7cd,HackQC22
c35f0d3a-3451-4977-a910-ca21c13290c6,Eau
c35f0d3a-3451-4977-a910-ca21c13290c6,Hydrographie
c35f0d3a-3451-4977-a910-ca21c13290c6,Rivière
c35f0d3a-3451-4977-a910-ca21c13290c6,Ruisseau
bcc45cfc-bfb3-4afd-b162-eb76dfd4e8a3,Commerçant
bcc45cfc-bfb3-4afd-b162-eb76dfd4e8a3,Consommateur
bcc45cfc-bfb3-4afd-b162-eb76dfd4e8a3,Consommation
bcc45cfc-bfb3-4afd-b162-eb76dfd4e8a3,Justice et droit
bcc45cfc-bfb3-4afd-b162-eb76dfd4e8a3,Plainte
bcc45cfc-bfb3-4afd-b162-eb76dfd4e8a3,Protection du consommateur
ec2a22e2-e026-4248-b3e2-b872f8deac63,Commerçant
ec2a22e2-e026-4248-b3e2-b872f8deac63,Consommateur
ec2a22e2-e026-4248-b3e2-b872f8deac63,Consommation
ec2a22e2-e026-4248-b3e2-b872f8deac63,Infraction
ec2a22e2-e026-4248-b3e2-b872f8deac63,Justice et droit
ec2a22e2-e026-4248-b3e2-b872f8deac63,Plainte
ec2a22e2-e026-4248-b3e2-b872f8deac63,Protection du consommateur
ec2a22e2-e026-4248-b3e2-b872f8deac63,Surveillance
77d205a7-0a5f-443c-acee-c418b13427d9,Consommateur
77d205a7-0a5f-443c-acee-c418b13427d9,Consommation
77d205a7-0a5f-443c-acee-c418b13427d9,Justice et droit
77d205a7-0a5f-443c-acee-c418b13427d9,Médiation
77d205a7-0a5f-443c-acee-c418b13427d9,Parle consommation
77d205a7-0a5f-443c-acee-c418b13427d9,Protection du consommateur
8f071f70-04ed-4ce0-9d88-f3e11e6abeb5,Commerçant
8f071f70-04ed-4ce0-9d88-f3e11e6abeb5,Délivrance
8f071f70-04ed-4ce0-9d88-f3e11e6abeb5,Exemption
8f071f70-04ed-4ce0-9d88-f3e11e6abeb5,Permis
8f071f70-04ed-4ce0-9d88-f3e11e6abeb5,Protection du consommateur
e4489c02-ab55-414b-ba00-efcacd728b49,Matrice graphique
e4489c02-ab55-414b-ba00-efcacd728b49,Matricule
e4489c02-ab55-414b-ba00-efcacd728b49,Nombre d étage
e4489c02-ab55-414b-ba00-efcacd728b49,Nombre de logement
e4489c02-ab55-414b-ba00-efcacd728b49,Rôle foncier
e4489c02-ab55-414b-ba00-efcacd728b49,Superficie
e4489c02-ab55-414b-ba00-efcacd728b49,Unité d évaluation normé v1
e4489c02-ab55-414b-ba00-efcacd728b49,Utilisation
e4489c02-ab55-414b-ba00-efcacd728b49,Évaluation municipale
acf533c5-6f89-4c9b-b2e6-17ed525b4b58,Adresse ponctuelle normé v1
acf533c5-6f89-4c9b-b2e6-17ed525b4b58,Civique
acf533c5-6f89-4c9b-b2e6-17ed525b4b58,HackQC19
acf533c5-6f89-4c9b-b2e6-17ed525b4b58,HackQC20
acf533c5-6f89-4c9b-b2e6-17ed525b4b58,Immeuble
acf533c5-6f89-4c9b-b2e6-17ed525b4b58,Numéro
acf533c5-6f89-4c9b-b2e6-17ed525b4b58,Odonyme
acf533c5-6f89-4c9b-b2e6-17ed525b4b58,Rue
bc58074d-f806-441c-a31d-0329e671c5f1,Avenue
bc58074d-f806-441c-a31d-0329e671c5f1,Boulevard
bc58074d-f806-441c-a31d-0329e671c5f1,Camion
bc58074d-f806-441c-a31d-0329e671c5f1,Camionnage
bc58074d-f806-441c-a31d-0329e671c5f1,Chaussée
bc58074d-f806-441c-a31d-0329e671c5f1,Chemin
bc58074d-f806-441c-a31d-0329e671c5f1,Montée
bc58074d-f806-441c-a31d-0329e671c5f1,Odonyme
bc58074d-f806-441c-a31d-0329e671c5f1,Place
bc58074d-f806-441c-a31d-0329e671c5f1,Rang
bc58074d-f806-441c-a31d-0329e671c5f1,Route
bc58074d-f806-441c-a31d-0329e671c5f1,Rue
bc58074d-f806-441c-a31d-0329e671c5f1,Tronçon
bc58074d-f806-441c-a31d-0329e671c5f1,Voie publique
98b980e8-5e0b-4e37-8da6-3af4a4c2b6fc,Cours deau
98b980e8-5e0b-4e37-8da6-3af4a4c2b6fc,Crique
98b980e8-5e0b-4e37-8da6-3af4a4c2b6fc,Rivière
98b980e8-5e0b-4e37-8da6-3af4a4c2b6fc,Ruisseau
41ae2192-51ec-4e20-9a1a-6dd1ffd43777,Autobus
41ae2192-51ec-4e20-9a1a-6dd1ffd43777,Collectif
41ae2192-51ec-4e20-9a1a-6dd1ffd43777,Commun
41ae2192-51ec-4e20-9a1a-6dd1ffd43777,GTFS
41ae2192-51ec-4e20-9a1a-6dd1ffd43777,Transport
7e359f54-b8d7-45aa-abaa-2f2135ad05f1,Bicyclette
7e359f54-b8d7-45aa-abaa-2f2135ad05f1,Circuit
7e359f54-b8d7-45aa-abaa-2f2135ad05f1,Cyclable
7e359f54-b8d7-45aa-abaa-2f2135ad05f1,Cyclisme
7e359f54-b8d7-45aa-abaa-2f2135ad05f1,Cycliste
7e359f54-b8d7-45aa-abaa-2f2135ad05f1,Déplacement
7e359f54-b8d7-45aa-abaa-2f2135ad05f1,Piste
7e359f54-b8d7-45aa-abaa-2f2135ad05f1,Réseau
7e359f54-b8d7-45aa-abaa-2f2135ad05f1,Vélo
34131db6-ff81-4dac-aa51-c0874f567d0c,aire
34131db6-ff81-4dac-aa51-c0874f567d0c,eau
34131db6-ff81-4dac-aa51-c0874f567d0c,municipal
34131db6-ff81-4dac-aa51-c0874f567d0c,protection
34131db6-ff81-4dac-aa51-c0874f567d0c,prélèvement
34131db6-ff81-4dac-aa51-c0874f567d0c,souterraine
115b18df-0e02-4f99-bbc9-b166b314e6bd,Abri
115b18df-0e02-4f99-bbc9-b166b314e6bd,Arrêt
115b18df-0e02-4f99-bbc9-b166b314e6bd,Autobus
115b18df-0e02-4f99-bbc9-b166b314e6bd,Bus
115b18df-0e02-4f99-bbc9-b166b314e6bd,Collectif
115b18df-0e02-4f99-bbc9-b166b314e6bd,Commun
115b18df-0e02-4f99-bbc9-b166b314e6bd,Transport
298c15b2-a874-4904-9166-3de1999b28f0,Incidents
298c15b2-a874-4904-9166-3de1999b28f0,Métro
298c15b2-a874-4904-9166-3de1999b28f0,STM
298c15b2-a874-4904-9166-3de1999b28f0,Station
a0073997-3a02-4c34-8acf-758a2ee950f4,Arrêt de bus
a0073997-3a02-4c34-8acf-758a2ee950f4,Autobus
a0073997-3a02-4c34-8acf-758a2ee950f4,Bus
a0073997-3a02-4c34-8acf-758a2ee950f4,Métro
a0073997-3a02-4c34-8acf-758a2ee950f4,STM
a0073997-3a02-4c34-8acf-758a2ee950f4,Transport collectif
d0e84ea6-dcd7-4ee0-9370-741a1629bc9f,Kilométrage
d0e84ea6-dcd7-4ee0-9370-741a1629bc9f,Métro
d0e84ea6-dcd7-4ee0-9370-741a1629bc9f,STM
d0e84ea6-dcd7-4ee0-9370-741a1629bc9f,Voiture
434e03f1-c0c2-4758-87e3-3b96b0586c4c,Kilométrage
434e03f1-c0c2-4758-87e3-3b96b0586c4c,Métro
434e03f1-c0c2-4758-87e3-3b96b0586c4c,STM
5f691baf-0933-43fd-a715-1def37d029a6,Autobus
5f691baf-0933-43fd-a715-1def37d029a6,Bus
5f691baf-0933-43fd-a715-1def37d029a6,GTFS
5f691baf-0933-43fd-a715-1def37d029a6,Métro
5f691baf-0933-43fd-a715-1def37d029a6,PoleARTM
5f691baf-0933-43fd-a715-1def37d029a6,STM
5f691baf-0933-43fd-a715-1def37d029a6,Transport collectif
2dbd02de-1d00-42fd-9935-d6e0a303b9fa,Kilométrage
2dbd02de-1d00-42fd-9935-d6e0a303b9fa,Métro
2dbd02de-1d00-42fd-9935-d6e0a303b9fa,Planifié
2dbd02de-1d00-42fd-9935-d6e0a303b9fa,STM
1bcf0d8e-d67b-4291-8393-70621b0f5400,Autobus
1bcf0d8e-d67b-4291-8393-70621b0f5400,Bus
1bcf0d8e-d67b-4291-8393-70621b0f5400,GTFS
1bcf0d8e-d67b-4291-8393-70621b0f5400,Real-time
1bcf0d8e-d67b-4291-8393-70621b0f5400,STM
1bcf0d8e-d67b-4291-8393-70621b0f5400,Temps réel
1bcf0d8e-d67b-4291-8393-70621b0f5400,Transport collectif
1bcf0d8e-d67b-4291-8393-70621b0f5400,iBUS
428fc380-dff4-4bf7-913d-3d719ecdff00,Acquisition
428fc380-dff4-4bf7-913d-3d719ecdff00,Activité culturelle
428fc380-dff4-4bf7-913d-3d719ecdff00,Art contemporain
428fc380-dff4-4bf7-913d-3d719ecdff00,Artiste
428fc380-dff4-4bf7-913d-3d719ecdff00,Arts visuels
428fc380-dff4-4bf7-913d-3d719ecdff00,Collection
428fc380-dff4-4bf7-913d-3d719ecdff00,Collection muséale
428fc380-dff4-4bf7-913d-3d719ecdff00,Conférence
428fc380-dff4-4bf7-913d-3d719ecdff00,Domaine public
428fc380-dff4-4bf7-913d-3d719ecdff00,Débat
428fc380-dff4-4bf7-913d-3d719ecdff00,Institution muséale
428fc380-dff4-4bf7-913d-3d719ecdff00,Montréal
428fc380-dff4-4bf7-913d-3d719ecdff00,Musée
428fc380-dff4-4bf7-913d-3d719ecdff00,Oeuvres
428fc380-dff4-4bf7-913d-3d719ecdff00,Patrimoine
428fc380-dff4-4bf7-913d-3d719ecdff00,Rencontre
428fc380-dff4-4bf7-913d-3d719ecdff00,Société
428fc380-dff4-4bf7-913d-3d719ecdff00,Événement
6820a235-2658-4453-8a88-2d29618a4457,Acquisition
6820a235-2658-4453-8a88-2d29618a4457,Activité culturelle
6820a235-2658-4453-8a88-2d29618a4457,Art contemporain
6820a235-2658-4453-8a88-2d29618a4457,Artiste
6820a235-2658-4453-8a88-2d29618a4457,Arts visuels
6820a235-2658-4453-8a88-2d29618a4457,Collection
6820a235-2658-4453-8a88-2d29618a4457,Collection muséale
6820a235-2658-4453-8a88-2d29618a4457,Conférence
6820a235-2658-4453-8a88-2d29618a4457,Domaine public
6820a235-2658-4453-8a88-2d29618a4457,Débat
6820a235-2658-4453-8a88-2d29618a4457,Institution muséale
6820a235-2658-4453-8a88-2d29618a4457,Montréal
